id,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
4379773,Large apartment in Bayswater (#IN1),Westminster,51.51211807,-0.186526431,Entire home/apt,78,5,8,1,327
4323671,Charming 2 bed flat in Maida Vale,Westminster,51.52394858,-0.190736715,Entire home/apt,120,6,24,1,203
5324697,Marble Arch- Large One Bedroom Flat,Westminster,51.51621461,-0.161310931,Entire home/apt,200,3,2,10,365
6705836,Fabulous Apt Next To Hyde Park H33,Westminster,51.51459659,-0.185386662,Entire home/apt,85,1,16,39,310
4806584,"Aylesford Street 2, Pro-Managed",Westminster,51.48631364,-0.133929941,Entire home/apt,156,5,1,2,283
1542764,June SALE ￡40 Notting Hill -Bedroom,Westminster,51.51913168,-0.196838126,Entire home/apt,45,1,59,2,343
7212693,Covent Garden Apartment (3),Westminster,51.50712895,-0.124031029,Entire home/apt,295,1,0,28,337
5769100,London 3 Bedroom Apartment,Westminster,51.52977283,-0.177628924,Entire home/apt,225,6,5,1,303
853897,Fantastic Apartment In Marylebone,Westminster,51.52196189,-0.153729892,Entire home/apt,200,3,21,4,327
5248848,London Hyde Park 3 beds 3 bath 4701,Westminster,51.51371827,-0.173928582,Entire home/apt,316,5,1,6,110
7348329,Big Bedroom in Central London,Westminster,51.52321699,-0.171569523,Private room,55,1,2,1,24
8003688,"Cool, large room(s) in Maida Vale",Westminster,51.52912083,-0.200870975,Private room,55,3,0,1,361
4392819,MyApartments Knightsbridge Superior,Westminster,51.50229512,-0.161761066,Entire home/apt,300,1,5,21,10
4843011,2 bedroom Luxury Duplex Apartment,Westminster,51.49222222,-0.145241084,Entire home/apt,737,2,3,1,363
1722213, London Zone1 2bed/2bath terrace ,Westminster,51.52147345,-0.152074359,Entire home/apt,159,1,26,1,363
7598479,"A gem in Victoria, London",Westminster,51.49211628,-0.138273326,Entire home/apt,98,1,0,1,11
5390729,Fabulous 1 Bedroom Flat Mayfair,Westminster,51.5071793,-0.146058174,Entire home/apt,125,1,15,19,323
4715987,Vacation Flat in Central London,Westminster,51.51333673,-0.175113421,Entire home/apt,150,2,7,1,163
3267490,"Double in Paddington, Edgware road",Westminster,51.5216385,-0.173088753,Private room,70,1,21,1,308
5878160,"One Bedroom Apartment: London, SW1",Westminster,51.49465268,-0.136660014,Entire home/apt,160,2,9,3,317
7396148,Great location with large terrace,Westminster,51.51520205,-0.193228792,Entire home/apt,89,3,0,1,69
4872570,ORANGE room in a big house,Westminster,51.51605027,-0.187608038,Private room,55,1,42,4,192
5990442,Double Room near Buckingham Palace,Westminster,51.49231163,-0.141132421,Private room,49,3,13,11,162
7041265,Large bedroom at superb location,Westminster,51.51802988,-0.198893338,Private room,80,1,0,1,365
6982412,Maison/jardin 6pers/Notting Hill,Westminster,51.51831137,-0.191987401,Entire home/apt,189,2,0,1,315
8138522,Large 1 bed - Close to Portobello,Westminster,51.52920599,-0.202935641,Entire home/apt,80,3,0,1,13
6320353,Charming house in Central london,Westminster,51.52306968,-0.173902292,Entire home/apt,77,1,1,2,249
4599537,"Studio flat, cozy, stylish, central",Westminster,51.51365921,-0.177123481,Entire home/apt,99,1,41,1,54
1208459,ENTIRE FLAT in Heart of London|SOHO,Westminster,51.51289588,-0.130792334,Entire home/apt,98,1,162,2,316
5009594,"Sutherland Street, Pro-Managed",Westminster,51.48904537,-0.145339314,Entire home/apt,175,5,3,2,316
5194466,A stunning warehouse conversion ,Westminster,51.52229648,-0.173921905,Shared room,100,1,2,1,344
3895475,Top Floor Soho Duplex,Westminster,51.5120945,-0.130135143,Entire home/apt,164,2,2,1,250
6898366,Central large  Double bedroom,Westminster,51.53289835,-0.191258255,Private room,39,2,0,2,332
1584851,"Marylebone, Studio Apartment,London",Westminster,51.5186648,-0.159593872,Entire home/apt,100,7,7,9,270
4009682,Mayfair 2 bed 2 bath for 5 guests,Westminster,51.50931753,-0.14826158,Entire home/apt,299,5,7,2,305
684147,London Central Apartment ,Westminster,51.5126766,-0.138047265,Entire home/apt,110,1,111,3,282
7106702,Incredibly central small apartment,Westminster,51.50689105,-0.128376752,Entire home/apt,105,1,1,1,23
3621513,GORGEOUS 1 BED IN ST JOHNS WOOD,Westminster,51.53241356,-0.177528089,Entire home/apt,105,2,30,7,287
6111898,Fabulous 2BR Apt in Pimlico 15%Off,Westminster,51.49185251,-0.138935966,Entire home/apt,200,2,3,1,312
536211,charming 2 bed basement flat in sw1,Westminster,51.49030073,-0.142331392,Entire home/apt,143,3,96,2,294
8149249,Incredible 4Bdr Mayfair Apartment !,Westminster,51.50591608,-0.143476084,Entire home/apt,234,3,0,1,346
6308462,Private Flat near Buckingham Palace,Westminster,51.49986968,-0.135275399,Entire home/apt,99,4,8,1,269
749652,Large Double Bedroom in Belgravia,Westminster,51.48920996,-0.139246948,Private room,125,1,1,5,360
1346303,Lovely 2bd flat central Maida Vale ,Westminster,51.52981119,-0.193288941,Entire home/apt,150,4,11,1,253
3288702,2Bed Apt 15min to Buckingham Palace,Westminster,51.49428969,-0.136683055,Entire home/apt,275,3,1,40,346
415926,Bright Rooftop Nest In Notting Hill,Westminster,51.51695072,-0.196492826,Entire home/apt,115,6,61,1,309
803376,B1 - Super Soho Studio Apartment,Westminster,51.51203588,-0.129528718,Entire home/apt,114,3,33,19,325
7478927,Lovely Studio Flat in Chelsea,Westminster,51.4868348,-0.147440768,Entire home/apt,99,1,0,4,347
7481217,Amazing Double Room in HYDE PARK,Westminster,51.5125354,-0.178519357,Private room,49,1,3,1,241
6559212,Cozy double bedroom near Hyde Park!,Westminster,51.51345915,-0.184674192,Private room,54,2,10,3,305
4132266,Room 2,Westminster,51.48758682,-0.140138129,Private room,99,1,2,2,334
2480393,"3 Bedroom Apartment, Hyde Park",Westminster,51.51288925,-0.178329894,Entire home/apt,99,3,15,8,126
4401096,Mayfair Apartment (A),Westminster,51.51079064,-0.148112811,Entire home/apt,390,1,2,28,346
2163624,Beautiful 2 Bed Flat in Soho,Westminster,51.51699875,-0.13878729,Entire home/apt,200,1,16,1,350
1445271,Excellent Soho Apartment,Westminster,51.51393142,-0.134488548,Entire home/apt,165,1,39,8,353
3944016,Oxfordstreet Flat fits easy 6 pers,Westminster,51.51873639,-0.165005987,Entire home/apt,85,2,23,5,326
6891457,Nice double room in Central London,Westminster,51.51302714,-0.189354321,Private room,45,1,3,2,256
7671198,Super l?kker nyrenoveret lejlighed,Westminster,51.50771854,-0.126057835,Private room,50,1,0,1,0
6638394,Exquisite & Quiet Soho Apartment,Westminster,51.51461928,-0.135847112,Entire home/apt,180,2,3,1,67
4940196,"Bright room in central London, W1",Westminster,51.51837303,-0.13522082,Private room,80,1,24,1,0
4088214,A6 Fantastic SOHO studio apartment,Westminster,51.51532873,-0.13632368,Entire home/apt,139,1,76,19,330
7233954,? SOHO SQUARE - Large double bed,Westminster,51.51402899,-0.131444241,Private room,65,1,1,1,323
3439526,Large Double Room Paddington,Westminster,51.52264673,-0.19074747,Private room,50,1,0,1,356
8020381,London's Prettiest Mews Home,Westminster,51.51600172,-0.172364978,Entire home/apt,105,2,0,1,328
7233982,Top floor flat in Collingwood house,Westminster,51.52075355,-0.140607679,Entire home/apt,85,7,0,20,32
2700206,Gorgeous 2 bedrooms in Paddington,Westminster,51.5165298,-0.180590265,Entire home/apt,180,2,27,8,326
4552358,Piccadilly Circus Studio (C),Westminster,51.51069088,-0.132168161,Entire home/apt,195,1,1,28,356
3491805,Double Room Piccadilly Circus W1E,Westminster,51.51141562,-0.13588278,Private room,75,3,30,9,244
3753951,Oxford Street one bedroom aparment,Westminster,51.51539458,-0.160454392,Entire home/apt,139,5,7,2,349
7757357,Superb location Hyde Park zone 1,Westminster,51.51529259,-0.18519729,Entire home/apt,120,1,2,2,344
1918933,Cosy Double Room at Covent Garden,Westminster,51.5091359,-0.122884859,Private room,60,1,12,2,365
4081595,Big Notting Hill Studio 1-4 People,Westminster,51.51786662,-0.191518412,Entire home/apt,80,3,61,2,276
3634802,Stunning 3 Bed Historic house Soho,Westminster,51.51533115,-0.133551556,Entire home/apt,260,2,5,9,232
6042422,Modern & Bright Flat in London,Westminster,51.51811498,-0.149541598,Entire home/apt,99,1,19,53,94
6697765,Fabulous Studio In Paddington P6,Westminster,51.5155571,-0.179833569,Entire home/apt,93,1,11,39,338
351728,Room 5m walk from Oxford Circus,Westminster,51.52050199,-0.142887622,Private room,109,1,11,1,332
7757292,2+ Bed Flat in Maida Vale W9,Westminster,51.52363953,-0.192252668,Entire home/apt,105,1,0,8,337
1687742,Big flat just off Leicester Square,Westminster,51.51063322,-0.130087351,Entire home/apt,293,1,91,1,293
4995892,Luxury Flat Central London,Westminster,51.51874114,-0.154460395,Entire home/apt,99,1,36,19,318
7694346,Dream Apartment in Central London,Westminster,51.53455109,-0.16666945,Private room,45,1,3,1,276
276510,Super West End Oxford St. 1BR WIFI,Westminster,51.51815522,-0.165743998,Entire home/apt,137,3,32,12,334
1986728,Covent Garden 2 bed flat,Westminster,51.51304123,-0.120950905,Entire home/apt,200,3,34,20,302
4799287,Great flat near Big Ben-Westminster,Westminster,51.49209415,-0.129000181,Entire home/apt,150,2,0,1,325
6574256,Immaculate and spacious flat,Westminster,51.52008585,-0.13920339,Entire home/apt,70,2,4,2,77
6383592,Paddington Great 1 Bed Apartment,Westminster,51.51605312,-0.172959456,Entire home/apt,120,1,24,3,48
5400538,"Ovington Gardens, Pro-Managed",Westminster,51.49847673,-0.167755708,Entire home/apt,338,5,1,2,279
6456420,New king bed & private bathroom,Westminster,51.5198395,-0.140540785,Private room,109,1,0,1,70
3769402,Great location 1 bedroom Abbey Rd,Westminster,51.53693566,-0.18327949,Entire home/apt,95,4,7,2,347
7098498,Nice Room at V. Central London,Westminster,51.51514178,-0.141845487,Shared room,38,1,4,9,322
3488543,"Spacious studio flat, Hyde Park",Westminster,51.51238121,-0.192115768,Entire home/apt,75,1,2,1,184
1200237,fabulous flat and fabulous location,Westminster,51.52355581,-0.184103176,Entire home/apt,105,1,46,2,298
6718488,Luxury house High Street Kensington,Westminster,51.50682026,-0.128457939,Entire home/apt,300,1,0,7,365
4621328,(EV02) One Bedroom Oxford Street,Westminster,51.51561513,-0.131913928,Entire home/apt,180,1,4,29,0
1365876,PenthouseCentral London priv room,Westminster,51.51982796,-0.139543674,Private room,92,3,6,2,363
437722,Very Central! Bayswater Apartment,Westminster,51.51299369,-0.191592833,Private room,85,3,38,1,215
4566473,"1 bed flat with river view, Pimlico",Westminster,51.48649725,-0.139913688,Entire home/apt,120,3,0,1,269
4380461,Stunning modern Notting Hill flat,Westminster,51.51967358,-0.200540058,Entire home/apt,250,5,1,1,333
7733234,LUX Hyde Park Design 2bdr apartment,Westminster,51.51056961,-0.178592238,Entire home/apt,217,2,1,2,281
3609105,Beautiful Maida Vale 2 Bed Flat,Westminster,51.52625802,-0.196529899,Entire home/apt,120,2,1,1,242
7511622,Cozy Central London 1Bed Flat,Westminster,51.51904504,-0.136230911,Entire home/apt,130,3,0,40,14
3852172,Beautiful room in heart of London,Westminster,51.52038542,-0.164430835,Private room,90,1,0,1,362
2420944,**HUGE flat 5min -> Oxford St**,Westminster,51.52011564,-0.161514485,Entire home/apt,245,1,14,9,365
5873144,Spacious Double By Little Venice,Westminster,51.52200678,-0.178055163,Private room,75,2,8,2,365
2158756,Piccadilly Circus - Double Room 4.3,Westminster,51.50999275,-0.133716572,Private room,94,1,95,19,338
957938,Luxury 2 Bed Designer Apartment,Westminster,51.52450982,-0.159726931,Entire home/apt,95,1,8,1,332
7651115,Clean & Safe Paddington sleeps 5,Westminster,51.51296542,-0.180396633,Entire home/apt,120,1,0,8,348
5084648,Double Room A Maida Vale flat share,Westminster,51.52581515,-0.194675171,Private room,60,4,5,44,2
7220901,Cosy double room near Regent's park,Westminster,51.52641618,-0.173270193,Private room,40,1,0,1,32
7378403,Studio in Notting Hill,Westminster,51.51191577,-0.192144675,Entire home/apt,109,18,0,15,365
4530174,Amazing room Bayswater/Notting Hill,Westminster,51.51392962,-0.189599102,Private room,65,1,11,2,361
1425144,"Leinster Gardens,Ground floor flat",Westminster,51.51471656,-0.182955285,Entire home/apt,150,4,0,13,365
5488319,SINGLE ROOM NEAR VICTORIA STATION,Westminster,51.49287864,-0.139117947,Private room,66,1,32,3,134
4570762,BEAUTIFUL SINGLE ROOM HYDE PARK,Westminster,51.51235379,-0.182390322,Private room,50,2,24,2,118
6329702,Large double bed in cosy clean Flat,Westminster,51.52948223,-0.20214501,Private room,30,2,5,1,178
6395234,Amazing apartment Hyde Park 12guest,Westminster,51.51666333,-0.181083355,Entire home/apt,150,3,9,82,333
8099164,"1 bed in 6-bed dorm, central London",Westminster,51.51230888,-0.119568145,Shared room,25,1,1,16,362
3718745,Baker Street 7th floor superb flat,Westminster,51.52699163,-0.163374002,Entire home/apt,90,2,2,1,26
2780725,Off Haymarket  Heart of Central Lon,Westminster,51.50965565,-0.133886937,Entire home/apt,135,1,49,3,327
4636244,Notting Hill. Big double room.Clean,Westminster,51.52777104,-0.207345903,Private room,40,2,13,4,215
7257685,Beautiful double room Notting hill,Westminster,51.51519353,-0.190846837,Private room,95,1,1,1,365
3857361,Gorgeous Covent Garden Uber Modern,Westminster,51.51423467,-0.123365273,Entire home/apt,245,3,8,28,245
6664566,Capital Classic 1 Bedroom Apartment,Westminster,51.50600677,-0.146944674,Entire home/apt,340,1,0,3,365
6216482,LUX Little Venice 2Bed Garden Home,Westminster,51.52473049,-0.19206903,Entire home/apt,330,1,1,7,133
5412137,SOHO  2 BEDROOM (4123),Westminster,51.51436832,-0.121917637,Entire home/apt,347,5,1,6,241
3008530,1 BEDROOM FLAT IN PIMLICO,Westminster,51.49058674,-0.138373028,Entire home/apt,110,3,7,2,291
4963845,Spacious Double bdrm Central London,Westminster,51.52175153,-0.143846031,Private room,85,2,3,1,140
4581374,Huge 4BR Maida Vale / Little Venice,Westminster,51.52730665,-0.178783601,Entire home/apt,320,3,3,1,71
6471099,(EV01) Studio Flat in Oxford Street,Westminster,51.5163957,-0.132408932,Entire home/apt,150,1,5,8,283
6744036,Excellent Apt Next To Hyde Park H34,Westminster,51.51286459,-0.18575052,Entire home/apt,82,1,13,39,329
7233627,Luxury Room Behind Selfridges,Westminster,51.52003896,-0.147621029,Private room,90,1,0,1,365
2090969,2 Bedroom Apart in Central London,Westminster,51.51262958,-0.18752403,Entire home/apt,89,3,9,8,133
3642536,Clean & cozy room at prime location,Westminster,51.49353418,-0.143353735,Private room,49,1,105,2,330
2069589,"Eccleston Square, Pro-Managed",Westminster,51.49176823,-0.145234972,Entire home/apt,268,5,1,2,295
6649011,"Central, in historical Westminster.",Westminster,51.49861335,-0.134489537,Entire home/apt,160,2,1,1,196
3562753,Double Room Piccadilly Circus W1B,Westminster,51.51010283,-0.136692752,Private room,75,3,32,9,244
5714491,Great 2bed- Bayswater-Notting Hill ,Westminster,51.5111323,-0.18779955,Entire home/apt,142,2,17,12,348
1883419,Stylish 2 Bed Entire Flat in London,Westminster,51.53549752,-0.190781286,Entire home/apt,130,2,24,1,326
5490703,A centre of city centre of London,Westminster,51.52074551,-0.158539793,Private room,79,1,6,1,26
2158842,Piccadilly Circus - Double Room 4.2,Westminster,51.5091627,-0.134025797,Private room,94,1,110,19,335
1220145,Hyde Park/Paddington/Marble Arch W2,Westminster,51.51338133,-0.174579348,Entire home/apt,140,3,97,1,315
7336199,Spacious room in the centre,Westminster,51.48689095,-0.140959233,Private room,55,2,2,3,326
6408120,Modern double br w/ own bathroom,Westminster,51.49091166,-0.141735893,Private room,70,3,2,1,295
3009776,Luxe Notting Hill living,Westminster,51.5125049,-0.193053982,Entire home/apt,175,2,7,1,221
6789731,HelloYellow!SUPERB BIG DESIGN HOUSE,Westminster,51.50969281,-0.13243267,Entire home/apt,260,1,2,6,332
1533716,HYDE PARK-OWN ROOM,Westminster,51.5106699,-0.180759373,Private room,79,2,4,1,332
1795857,WESTMINSTER_Large One Bedroom Flat,Westminster,51.4950892,-0.141096254,Entire home/apt,190,13,11,12,272
3041031,Paddington Station 3 minute walk. ,Westminster,51.51716708,-0.173220775,Private room,90,2,39,2,327
4621111,(EV01) Studio Flat in Oxford Street,Westminster,51.51641648,-0.134069349,Entire home/apt,150,1,4,29,0
1527780,"Bright modern, Central London Zone1",Westminster,51.5223246,-0.168711684,Entire home/apt,105,2,38,1,237
3493875,Fabulous Flat in Nothing Hill,Westminster,51.51418684,-0.193055004,Entire home/apt,140,2,21,1,348
3947158,Room-a new flat at Pimlico/Victoria,Westminster,51.48880424,-0.14125734,Private room,60,2,0,1,247
8010708,Spacious double room near Hyde Park,Westminster,51.51385766,-0.186948798,Private room,56,2,0,1,186
5777220,2 Bedroom Flat with Roof Terrace,Westminster,51.52287972,-0.194340166,Entire home/apt,175,2,11,1,121
8100099,Oxford Street - Marble Ach,Westminster,51.51514813,-0.166128093,Private room,74,1,0,1,344
6176051,Perfect Flat near Hyde Park,Westminster,51.51056878,-0.184430729,Entire home/apt,185,1,2,1,127
7193060,Central London-beautiful room,Westminster,51.52816404,-0.201436869,Private room,60,7,0,1,88
6930884,Mayfair  1 sgl bed first floor flat,Westminster,51.51455042,-0.149910841,Private room,65,2,9,2,349
5882307,Hyde Park Apartment,Westminster,51.51338475,-0.168875129,Entire home/apt,250,7,0,1,29
8034525,Cosy Room in Westminster - Pimlico,Westminster,51.48910307,-0.134196054,Private room,45,1,0,5,357
6671091,Spectacular Paddington Mews House,Westminster,51.51851614,-0.170384932,Entire home/apt,325,2,3,20,308
6931489,Private Double Room Off Abbey Road,Westminster,51.53846346,-0.182899081,Private room,69,1,0,2,365
7919224,Large 1 Bedroom Flat near Bond St.,Westminster,51.51620878,-0.151476627,Entire home/apt,145,1,0,1,365
759979,The London Mini Manor,Westminster,51.51582342,-0.185738203,Entire home/apt,85,4,55,1,296
7596869,CENTRAL / New Private Room,Westminster,51.51916129,-0.191967913,Private room,60,1,0,1,361
